customer_id,first_name,last_name,age,gender,postal_code,email,phone_number,membership_status,join_date,last_purchase_date,total_spending,average_order_value,frequency,preferred_category,churned
286,Mason,Jackson,27.0,M,69002,MASONJACKSON@YAHOO.COM,33973790061,basic,8/26/2021,2014-12-24 00:00:00,261.04,6.53,40,,True
287,Jack,Young,,M,69007,jack.young@outlook.com,33337292782,Basic,2029-11-24 00:00:00,2/15/2023,435.38,1438.46,43,Macaron,True
288,Noah,Clark,52.0,F,69006,Noahc@mail.com,33801304933,Basic,14/5/1952,14/5/1904,142.97,9.53,15,,False
289,Emily,Petit,70.0,,69001,emilypetit@yandex.com,33193538653,Basic,2033-07-11 00:00:00,2023-07-26,740.11,21.77,34,Macaron,False
290,Isabella,Wilson,,M,69002,isabellaw@wanadoo.fr,33568767683,Gold,2023-04-04,14/1/2098,604.08,30.2,20,Macaron,False
291,Emma,Durand,58.0,F,69003,emma_durand@mail.com,+893 (556)-764-1776,Basic,,2023-01-13,94.47,2.25,42,,True
292,Leon,Baker,70.0,F,69001,Leon_baker@outlook.com,,GOLD,2026-02-05 00:00:00,15/9/2084,992.38,21.57,46,Pastries,No
293,Sophia,Schulz,53.0,F,69002,Sschulz@laposte.net,33730813308,GOLD,,2/24/2023,778.66,18.99,41,Pastries,True
294,Olivia,Moore,70.0,M,69006,Olivia.moore@yandex.com,33536414233,Basic,2014-01-16 00:00:00,,787071.6,29.23,15,Pastries,False
295,Sophie,Wright,20.0,F,69003,swright@gmail.com,33622831254,Silver,2015-09-30 00:00:00,9/10/2023,885.3,26.04,34,Macaron,False
296,Léa,Thomas,24.0,M,69007,léathomas@yandex.com,33327239432,Gold,2019-09-20 00:00:00,4/10/2035,421.65,3991.62,15,Bread,False
297,Chloé,Simon,24.0,M,69007,CHLOÉSIMON@FREE.FR,33727424448,Silver,2022-08-24 00:00:00,2023-11-17,934.52,54.97,17,Tarte,False
298,Harper,Taylor,52.0,F,69007,Harpertaylor@outlook.com,33968297551,Silver,29/4/2038,11/2/2023,398.3,39.83,10,Pastries,True
299,Ethan,Wagner,35.0,F,69002,Ethanwagner@free.fr,33870382795,Basic,,,845.34,845.34,1,Macaron,True
300,Ava,Green,43.0,M,69001,Agreen@orange.fr,33213582504,Gold,2029-11-09 00:00:00,2027-12-19 00:00:00,528.72,13.56,39,Tarte,True
301,Amélie,King,83.0,F,69002,amélie.king@yahoo.com,33752648219,Basic,11/24/2023,23/6/2064,997.01,19.94,50,Bread,True
302,Mia,Smith,38.0,M,69002,Mia.smith@icloud.com,+863 (821)-934-4476,Gold,3/25/2023,2023-02-23,468.74,66.96,7,Pastries,True
303,Finn,Robinson,84.0,M,69006,finnr@mail.com,33158449447,Basic,2/25/2022,2023-05-02,158.52,4.28,37,,True
304,Chloe,Rodriguez,51.0,F,69001,chloe_rodriguez@yandex.com,33165483294,Gold,,28/1/2020,294.52,21.04,14,,False
305,Hannah,Allen,32.0,M,69006,Hallen@hotmail.com,33283315162,Silver,2022-05-20,21/11/2040,714.54,59.54,12,Pastries,True
306,Harry,Schmidt,58.0,M,69006,Harryschmidt@laposte.net,,Gold,2026-06-04 00:00:00,,913.5,22.28,41,Pastries,False
307,Henry,Leroy,56.0,F,69001,henry.leroy@icloud.com,33780500271,Basic,2/12/2021,7/2/1989,457.43,14.76,31,,True
308,James,Weber,66.0,F,69001,JWEBER@ORANGE.FR,,Basic,21/5/1957,10/12/1901,771.6,32.15,24,,False
309,Charlotte,Dubois,27.0,F,69003,cdubois@protonmail.com,33437160598,gold,4/27/2023,2018-07-19 00:00:00,411.14,205.57,2,Macaron,True
310,Paul,Miller,48.0,F,69007,PAULMILLER@OUTLOOK.COM,33536118180,SILVER,2023-11-08,2023-01-25,810.88,40.54,20,Bread,True
311,Benjamin,Hoffmann,70.0,F,69007,Benjaminh@hotmail.com,33935945512,Silver,5/3/2021,,205.45,4.11,50,Pastries,False
312,Emma,Harris,33.0,M,69006,emma.harris@laposte.net,9Y7E!#K\U=Eg,gold,7/3/2021,2023-09-24,517.69,10.79,48,Macaron,False
313,Amelia,Moreau,52.0,M,69002,ameliamoreau@orange.fr,33848619707,Gold,2019-06-11 00:00:00,7/8/2023,427.58,61.08,7,Bread,False
314,Sophie,Adams,39.0,F,69007,sophie_adams@icloud.com,33354828782,Gold,2013-07-12 00:00:00,12/21/2023,80.32,3.09,26,Macaron,False
315,Lukas,Richard,,M,69006,Lukas_richard@yahoo.com,33502309696,Silver,,8/9/2023,458.26,91.65,5,Macaron,False
316,Alexander,Garcia,41.0,M,69007,ALEXANDERG@ORANGE.FR,33847137675,Gold,2021-02-21 00:00:00,2023-12-27,551.24,27.56,20,Tarte,False
317,Thomas,Meyer,48.0,,69003,Thomasm@icloud.com,33952732148,Basic,6/20/2023,7/18/2023,320.55,7.45,43,,False
318,Lucas,Bernard,43.0,M,69007,lucas_bernard@gmx.de,33364468608,Gold,1/9/2021,2023-08-27,944.62,22.49,42,Bread,False
319,Marie,Anderson,30.0,F,69001,MARIE_ANDERSON@YAHOO.COM,33364711403,Basic,,2023-05-24,761.27,17.3,44,Tarte,Yes
320,Oliver,Hall,43.0,F,69006,Oliverhall@web.de,+601664618121,Silver,2023-04-08,2028-08-22 00:00:00,816.22,19.43,42,Bread,False
321,Louis,White,45.0,M,69003,Louis_white@wanadoo.fr,33873035969,Basic,9/11/2023,2023-10-18 00:00:00,835.32,59.67,14,Pastries,False
322,Hugo,Johnson,26.0,F,69003,HUGO_JOHNSON@PROTONMAIL.COM,"GkHgB{=`Ix,&",Silver,2021-02-17,7/7/2023,808.22,62.17,13,Macaron,False
323,Liam,Martin,33.0,M,69007,liamm@gmx.de,33112528907,Basic,2017-03-16 00:00:00,2030-07-13 00:00:00,337.63,33.76,10,Macaron,False
324,William,Müller,39.0,F,69002,wmüller@protonmail.com,33451117188,Basic,2022-05-23,,920.54,24.22,38,Bread,True
325,Mason,Schneider,27.0,F,69007,MSCHNEIDER@PROTONMAIL.COM,33125547925,Gold,2025-03-07 00:00:00,,835.19,37.96,22,Bread,False
326,Jack,Robert,42.0,M,69007,jackr@icloud.com,33214359155,Gold,13/7/1941,2020-02-16 00:00:00,409.77,27.32,15,Pastries,True
327,Noah,Scott,,,69002,Noahscott@orange.fr,33966510199,Basic,,2024-10-13 00:00:00,243.55,24.36,10,Pastries,Yes
328,Emily,Becker,51.0,F,69001,EMILY_BECKER@OUTLOOK.COM,33965951445,Gold,2021-12-05,13/4/2019,200.88,18.26,11,,True
329,Isabella,Martinez,56.0,F,69006,isabellamartinez@gmx.de,33172115529,Basic,12/19/2021,5/7/2001,949.03,30.61,31,Macaron,False
330,Emma,Thompson,22.0,F,69002,Ethompson@laposte.net,33640846908,Basic,10/23/2022,7/13/2023,167.17,41.79,4,Macaron,False
331,Leon,Fischer,42.0,M,69001,Leonfischer@protonmail.com,33481804245,Gold,4/22/2023,12/15/2023,96.58,2.54,38,Macaron,False
332,Sophia,Lewis,30.0,F,69007,SLEWIS@GMAIL.COM,33510896001,Silver,2021-02-10 00:00:00,2/23/2023,562.25,16.54,34,Pastries,True
333,Olivia,Walker,,F,69003,oliviawalker@gmx.de,33772430906,Silver,2013-06-18 00:00:00,11/1/2023,358.02,10.23,35,Pastries,False
334,Sophie,Laurent,58.0,F,69007,SOPHIEL@YANDEX.COM,33900808839,basic,9/9/1934,2020-11-22 00:00:00,494.24,22.47,22,,False
335,Léa,Brown,56.0,M,69006,LÉA.BROWN@FREE.FR,DLh=p~![sn{H,Gold,5/15/2023,2023-11-27,128.58,6.43,20,,False
336,Chloé,Jackson,49.0,M,69002,chloéj@gmail.com,33579963684,Basic,30/12/1953,2023-07-05,992.76,5221.34,27,,False
337,Harper,Young,61.0,M,69006,Harperyoung@mail.com,+2392230020735,Gold,2022-07-09 00:00:00,7/9/1968,898.66,47.3,19,Pastries,True
338,Ethan,Clark,30.0,F,69006,Ethanc@outlook.com,+964 (725)-318-2612,Gold,2027-04-07 00:00:00,15/3/1931,569.63,21.91,26,Tarte,True
339,Ava,Petit,30.0,M,69006,AVA_PETIT@FREE.FR,33482525065,Silver,15/10/2026,2023-06-20 00:00:00,782.26,782.26,1,Tarte,False
340,Amélie,Wilson,44.0,M,69007,amélie_wilson@laposte.net,33639933335,Basic,3/6/2023,2017-01-26 00:00:00,1150415.5,12.82,50,,False
341,Mia,Durand,68.0,F,69001,MIADURAND@GMAIL.COM,33918744953,Basic,2021-08-21,2023-01-04,613.24,38.33,16,Tarte,True
342,Finn,Baker,60.0,,69001,FINN.BAKER@WANADOO.FR,33232223222,Basic,2031-04-22 00:00:00,2023-03-06,333.89,10.12,33,Tarte,True
343,Chloe,Schulz,67.0,F,69003,Chloes@orange.fr,33248359200,silver,2017-06-14 00:00:00,2023-10-21,636435.2,17.73,20,,False
344,Hannah,Moore,23.0,M,69002,Hannah_moore@yahoo.com,33901027772,Basic,2/27/2023,2023-06-03,396.53,39.65,10,Tarte,False
345,Harry,Wright,65.0,F,69006,harry.wright@protonmail.com,33395506650,silver,2023-12-28,2023-04-14,384.16,1136.0,48,Pastries,True
346,Henry,Thomas,64.0,M,69007,henry.thomas@protonmail.com,+691 (503)-952-4601,Silver,22/6/1983,,874.63,67.28,13,Macaron,True
347,James,Simon,,F,69007,JSIMON@YANDEX.COM,33372944931,Silver,2022-12-12,20/3/2017,770.58,45.33,17,Pastries,False
348,Charlotte,Taylor,47.0,F,69006,CHARLOTTET@GMAIL.COM,33325820852,Silver,,2020-12-24 00:00:00,521.28,21.72,24,,True
349,Paul,Wagner,,M,69003,Pwagner@free.fr,33372035259,Gold,2022-08-05,12/14/2023,804.79,16.42,49,,False
350,Benjamin,Green,66.0,F,69007,benjamin.green@gmx.de,33458415418,Basic,7/25/2022,7/10/1916,141.31,70.66,2,Bread,False
351,Emma,King,26.0,M,69003,eking@gmx.de,33671331038,Silver,2022-06-08,,502.45,23.93,21,Macaron,True
352,Amelia,Smith,24.0,F,69001,amelia_smith@laposte.net,33984647995,Gold,11/14/2021,10/3/1934,877.47,18.67,47,Tarte,False
353,Sophie,Robinson,62.0,F,69003,SOPHIER@HOTMAIL.COM,33483664502,Silver,,,649.5,15.46,42,,False
354,Lukas,Rodriguez,,,69002,Lrodriguez@hotmail.com,33133746121,Silver,,9/14/2023,791.28,43.96,18,Macaron,False
355,Alexander,Allen,58.0,M,69001,alexanderallen@gmail.com,+3391599841877,basic,26/1/2080,2032-01-30 00:00:00,200.12,50.03,4,Macaron,True
356,Thomas,Schmidt,65.0,M,69003,THOMASS@WEB.DE,33784616395,SILVER,2022-06-27,2023-03-19,559.03,18.63,30,Tarte,True
357,Lucas,Leroy,19.0,,69002,Lleroy@laposte.net,33324667510,Basic,20/2/2049,8/12/1996,203.17,8.83,23,Pastries,True
358,Marie,Weber,19.0,M,69002,mariew@web.de,33780417584,Gold,1/25/2022,2/2/1990,268.9,15.82,17,,True
359,Oliver,Dubois,,,69001,Oliver_dubois@web.de,33545504940,Silver,,2023-07-10,651.35,29.61,22,Macaron,Y
360,Louis,Miller,46.0,M,69001,lmiller@yahoo.com,33575113070,Basic,5/28/2021,2030-07-28 00:00:00,254.08,7.06,36,,False
361,Hugo,Hoffmann,54.0,F,69006,hugoh@yandex.com,33685250185,Gold,2022-04-13,2015-08-18 00:00:00,575.38,10212.64,8,Pastries,True
362,Liam,Harris,62.0,M,69007,LIAMH@LAPOSTE.NET,33947727254,Silver,2027-08-19 00:00:00,4/17/2023,472.42,67.49,7,,True
363,William,Moreau,68.0,M,69003,william.moreau@outlook.com,33567283491,GOLD,25/9/1931,2027-02-27 00:00:00,393.0,13.55,29,Bread,True
364,Mason,Adams,38.0,F,69002,Masonadams@gmx.de,33712764901,Basic,9/2/2064,2033-02-13 00:00:00,953.75,476.88,2,Macaron,False
365,Jack,Richard,68.0,M,69006,jrichard@orange.fr,33113361145,Gold,15/1/2030,2023-08-15,568.77,24.73,23,,False
366,Noah,Garcia,24.0,F,69006,NOAH.GARCIA@LAPOSTE.NET,33738820642,basic,2028-03-27 00:00:00,2023-08-14,876.68,33.72,26,Tarte,False
367,Emily,Meyer,59.0,M,69006,emeyer@gmail.com,+23 (227)-491-1201,Gold,,31/12/2020,100.93,2.24,45,Macaron,False
368,Isabella,Bernard,69.0,M,69006,isabella_bernard@laposte.net,33101312809,Basic,7/14/2021,10/5/2023,964.95,192.99,5,Macaron,False
369,Emma,Anderson,52.0,,69003,emmaanderson@yandex.com,,Gold,29/12/1946,2025-06-29 00:00:00,973.72,74.9,13,Macaron,False
370,Leon,Hall,47.0,F,69001,leon_hall@laposte.net,,Basic,,2023-06-05,452.63,21.55,21,Pastries,False
371,Sophia,White,38.0,F,69006,sophia.white@protonmail.com,33329678728,Basic,2029-04-02 00:00:00,22/8/1960,908.85,18.18,50,Bread,False
372,Olivia,Johnson,36.0,M,69007,Oliviajohnson@free.fr,33503056137,Silver,,15/10/1976,841.38,52.59,16,,True
373,Sophie,Martin,,M,69007,sophiem@protonmail.com,33448621658,Basic,10/25/2021,21/3/1994,228.57,6.01,38,Tarte,False
374,Léa,Müller,65.0,M,69001,LMÜLLER@GMX.DE,,Basic,29/9/1979,7/12/2018,102.02,2.62,39,Macaron,False
375,Chloé,Schneider,34.0,,69007,cschneider@yahoo.com,33815819164,Silver,9/9/2022,,195.1,21.68,9,,True
376,Harper,Robert,,M,69003,harper.robert@gmail.com,33380876930,Silver,4/8/2021,2023-04-03,990.81,26.07,38,Macaron,True
377,Ethan,Scott,52.0,F,69007,Escott@yandex.com,33492236814,Silver,2014-01-05 00:00:00,18/7/2094,1187895.0999999999,38.93,17,Tarte,False
378,Ava,Becker,22.0,F,69006,AVA_BECKER@ORANGE.FR,33463726814,Gold,,10/27/2023,134.72,3.37,40,Pastries,False
379,Amélie,Martinez,31.0,F,69003,amélie.martinez@free.fr,33805820468,Silver,2021-09-28,,262.46,5.25,50,Pastries,True
380,Mia,Thompson,55.0,F,69003,mia.thompson@wanadoo.fr,33475196088,SILVER,2021-12-12,,127.04,63.52,2,,False
381,Finn,Fischer,32.0,,69007,ffischer@mail.com,33294884336,Silver,2023-05-17,,176.64,5.2,34,Pastries,No
382,Chloe,Lewis,42.0,M,69006,Clewis@gmail.com,+827 (436)-434-2779,Gold,2023-10-09,,1386781.1,29.71,26,,True
383,Hannah,Walker,32.0,M,69007,hwalker@free.fr,33216600041,Basic,,28/4/1913,112.19,4.67,24,Macaron,False
384,Harry,Laurent,65.0,M,69001,harryl@hotmail.com,33619804717,Silver,2032-06-19 00:00:00,,1535191.7,45.01,19,Pastries,True
385,Henry,Brown,,F,69006,Hbrown@web.de,33410949659,Gold,20/8/2063,2023-05-28,194.74,4.75,41,Macaron,N
386,James,Jackson,46.0,F,69007,jamesjackson@gmx.de,33487637453,Basic,,2/19/2023,752.63,15.05,50,,True
387,Charlotte,Young,60.0,,69007,Charlotte_young@wanadoo.fr,33875123203,Silver,2/5/2023,19/11/2038,232.28,232.28,1,Pastries,True
388,Paul,Clark,29.0,M,69003,Paulc@orange.fr,33558389793,SILVER,2022-02-12,2023-10-13,543.52,2967.7999999999997,26,Bread,False
389,Benjamin,Petit,20.0,F,69007,Benjaminpetit@protonmail.com,33779707196,Silver,,14/8/1928,643.62,13.69,47,Tarte,False
390,Emma,Wilson,59.0,F,69002,Emmaw@orange.fr,+2515644243491,Gold,2013-10-22 00:00:00,2014-08-29 00:00:00,314.43,15.72,20,Tarte,True
391,Amelia,Durand,67.0,F,69002,AMELIADURAND@HOTMAIL.COM,33284637045,Gold,2021-05-03,30/7/1974,437.96,21.9,20,Pastries,True
392,Sophie,Baker,24.0,M,69007,SOPHIEB@GMX.DE,33784487632,gold,1/9/2021,28/8/2053,83.58,2.04,41,Pastries,False
393,Lukas,Schulz,23.0,F,69006,lschulz@icloud.com,33320011157,Basic,2016-09-06 00:00:00,2023-10-24,105.88,3.31,32,Bread,False
394,Alexander,Moore,69.0,,69002,Alexander_moore@gmail.com,+166 (653)-764-5465,Basic,2023-08-23,,89.06,4.24,21,Pastries,False
395,Thomas,Wright,57.0,M,69001,thomasw@protonmail.com,33431419412,Basic,3/10/2023,2023-11-07,654.94,13.37,49,,False
396,Lucas,Thomas,21.0,F,69003,lucasthomas@orange.fr,+9976407204649,Silver,,2/16/2023,60.09,4.01,15,Macaron,True
397,Marie,Simon,,M,69003,MARIE.SIMON@ICLOUD.COM,33521355613,GOLD,,,239.98,6.32,38,Bread,False
398,Oliver,Taylor,29.0,M,69002,OLIVERT@YANDEX.COM,33345474886,Basic,2016-08-03 00:00:00,8/11/2023,728.28,17.76,41,Tarte,False
399,Louis,Wagner,44.0,M,69002,Lwagner@free.fr,%CW@9K_kzwpy,Silver,7/6/2023,2023-12-22,457.42,19.06,24,Macaron,False
400,Hugo,Green,45.0,,69003,Hugo.green@wanadoo.fr,33493332479,Gold,2025-10-26 00:00:00,,628.08,157.02,4,Tarte,True
401,Liam,King,36.0,F,69007,Liam_king@outlook.com,,Gold,3/1/2023,,75.78,7.58,10,Bread,True
402,William,Smith,19.0,F,69007,wsmith@web.de,33764399220,Gold,,28/5/1980,436.76,39.71,11,,False
403,Mason,Robinson,22.0,F,69002,mason_robinson@laposte.net,33968836114,SILVER,2023-06-18,,217.26,27.16,8,Pastries,True
404,Jack,Rodriguez,,M,69002,Jackrodriguez@web.de,,Basic,2022-06-07,2023-03-18,240.18,2006.46,17,Pastries,True
405,Noah,Allen,18.0,M,69007,noaha@protonmail.com,33816213071,Silver,2/23/2022,11/6/2023,852.43,44.86,19,,False
406,Emily,Schmidt,21.0,F,69001,EMILYS@LAPOSTE.NET,33113344812,Basic,12/26/2022,2018-07-26 00:00:00,964.45,24.73,39,Macaron,True
407,Isabella,Leroy,84.0,F,69007,ILEROY@HOTMAIL.COM,33893227183,Silver,2022-01-07,,752.9,30.12,25,Macaron,True
408,Emma,Weber,41.0,,69007,EMMAWEBER@HOTMAIL.COM,33475097128,Basic,11/10/1919,,320.07,40.01,8,Pastries,False
409,Leon,Dubois,45.0,F,69006,LDUBOIS@ICLOUD.COM,33458630475,Silver,2025-09-30 00:00:00,2023-06-08,1126488.1500000001,24.14,26,,False
410,Sophia,Miller,53.0,M,69007,Smiller@gmx.de,33141086676,silver,2023-07-08,24/9/1917,856915.0499999999,28.08,17,Macaron,True
411,Olivia,Hoffmann,67.0,F,69001,OHOFFMANN@HOTMAIL.COM,33317160199,Basic,2019-01-16 00:00:00,2022-06-16 00:00:00,556.75,11.85,47,Macaron,True
412,Sophie,Harris,47.0,F,69002,Sophie.harris@mail.com,33533208425,Gold,19/6/1984,,362.18,10.35,35,Pastries,True
413,Léa,Moreau,54.0,F,69007,Léa_moreau@icloud.com,33609767415,Silver,2022-11-27 00:00:00,2032-08-28 00:00:00,121.08,5.04,24,Bread,False
414,Chloé,Adams,65.0,,69007,cadams@gmail.com,33494310803,Gold,,,581.92,26.45,22,Tarte,Yes
415,Harper,Richard,46.0,M,69001,HARPERR@WEB.DE,33727532267,Basic,31/8/1935,2023-01-22,941.49,20.47,46,,True
416,Ethan,Garcia,,M,69003,egarcia@wanadoo.fr,33864174274,Basic,2027-10-21 00:00:00,5/9/2023,300.44,75.11,4,Bread,True
417,Ava,Meyer,81.0,M,69001,avam@icloud.com,33517673179,Basic,30/3/1942,2031-11-21 00:00:00,669.71,18.6,36,Pastries,True
418,Amélie,Bernard,31.0,M,69002,améliebernard@gmail.com,+672 (623)-161-6198,Silver,2017-10-07 00:00:00,24/5/1985,673.17,5973.94,16,Bread,False
419,Mia,Anderson,31.0,F,69002,Mia_anderson@icloud.com,33146926463,Basic,3/18/2021,,66.82,4.77,14,,True
420,Finn,Hall,55.0,M,69007,FINN_HALL@YAHOO.COM,33569781000,Basic,2022-10-25,2023-08-25,602.14,14.69,41,Bread,True
421,Chloe,White,59.0,F,69003,Chloew@orange.fr,33267024979,Gold,12/12/2022,4/11/2014,403.17,16.8,24,,False
422,Hannah,Johnson,49.0,F,69002,HANNAHJOHNSON@FREE.FR,33395792806,Basic,3/2/2022,2026-07-26 00:00:00,863.01,33.19,26,,False
423,Harry,Martin,22.0,M,69002,HARRYM@GMX.DE,33749982028,Gold,3/14/2022,2023-12-23,159.73,5.32,30,Pastries,True
424,Henry,Müller,54.0,F,69003,HENRY.MÜLLER@GMAIL.COM,33234873653,Basic,12/21/2021,2023-04-18,743.39,371.69,2,Tarte,True
425,James,Schneider,50.0,M,69002,Jschneider@yahoo.com,33654022164,Silver,25/2/2041,1/23/2023,542.58,11.07,49,,True
426,Charlotte,Robert,40.0,F,69001,charlotterobert@orange.fr,33608604547,Basic,7/18/2023,9/4/1970,181.22,8.63,21,Macaron,True
427,Paul,Scott,29.0,M,69001,PAULSCOTT@FREE.FR,33903660327,basic,2023-03-10,2016-11-27 00:00:00,770.63,24.08,32,,True
428,Benjamin,Becker,68.0,,69002,benjamin.becker@laposte.net,33166316233,Silver,2/7/2021,10/1/2023,397.68,8.65,46,Macaron,0
429,Emma,Martinez,30.0,M,69007,emmamartinez@icloud.com,,Silver,2027-04-05 00:00:00,2025-07-16 00:00:00,387.64,35.24,11,Pastries,True
430,Amelia,Thompson,68.0,F,69001,AMELIAT@GMAIL.COM,33941100749,Silver,4/19/2022,2023-09-08,693.65,33.03,21,Pastries,False
431,Sophie,Fischer,41.0,F,69003,sophief@outlook.com,+8835367221227,Basic,,2023-01-03,911.08,25.31,36,Pastries,True
432,Lukas,Lewis,56.0,F,69001,Llewis@orange.fr,33278987042,Basic,2013-05-02 00:00:00,4/8/2023,535.38,12.45,43,Macaron,True
433,Alexander,Walker,43.0,F,69002,ALEXANDER.WALKER@MAIL.COM,33264901336,Basic,2015-09-17 00:00:00,2/5/1920,788.81,23.2,34,Pastries,False
434,Thomas,Laurent,60.0,F,69003,thomas_laurent@gmx.de,33678083163,Gold,,2018-11-09 00:00:00,387.31,9.22,42,Pastries,True
435,Lucas,Brown,59.0,,69007,lucas_brown@yahoo.com,h<8#SvD.UKqZ,Gold,2022-06-08,2023-04-16,71.41,35.7,2,Tarte,True
436,Marie,Jackson,31.0,M,69007,Mariej@icloud.com,33909675692,Silver,2025-05-07 00:00:00,2023-07-08,432.35,30.88,14,Macaron,False
437,Oliver,Young,67.0,M,69006,oyoung@wanadoo.fr,33908193819,silver,8/16/2022,2016-01-12 00:00:00,798.34,19.47,41,Bread,False
438,Louis,Clark,58.0,F,69003,lclark@free.fr,33437349688,Gold,,2023-03-06,60.83,1.52,40,Pastries,Yes
439,Hugo,Petit,57.0,F,69007,Hugo_petit@gmail.com,33838917169,Basic,5/4/2023,2023-11-05,953.89,29.81,32,,False
440,Liam,Wilson,42.0,M,69007,Liam.wilson@mail.com,33129052791,Gold,7/15/2023,2024-11-26 00:00:00,832.01,19.81,42,Macaron,True
441,William,Durand,37.0,M,69002,WILLIAM.DURAND@FREE.FR,33644080252,Silver,1/2/2096,2013-07-17 00:00:00,465.01,13.68,34,,True
442,Mason,Baker,57.0,M,69006,Mbaker@yahoo.com,33604434496,Basic,,,970.96,26.97,36,,False
443,Jack,Schulz,67.0,F,69003,Jackschulz@mail.com,LG[Ud0jq31)6,Gold,,2023-02-15,712.41,19.79,36,Bread,True
444,Noah,Moore,30.0,M,69006,Noah_moore@mail.com,+453 (943)-507-4792,Basic,11/13/2021,30/4/1915,917.32,22.93,40,Macaron,False
445,Emily,Wright,50.0,F,69003,EMILYWRIGHT@FREE.FR,33538534814,Basic,2022-09-24,2018-03-14 00:00:00,549.97,22.0,25,Pastries,True
446,Isabella,Thomas,27.0,M,69001,ISABELLA_THOMAS@WEB.DE,33514707661,Gold,8/24/2022,,440.29,2841.42,22,,True
447,Emma,Simon,46.0,M,69002,emmasimon@protonmail.com,33871032529,Basic,6/23/2022,7/25/2023,376.26,47.03,8,Macaron,False
448,Leon,Taylor,63.0,F,69007,LEONT@MAIL.COM,33312383880,Gold,2027-01-12 00:00:00,2026-06-19 00:00:00,166.76,33.35,5,Bread,1
449,Sophia,Wagner,51.0,M,69007,Sophiaw@laposte.net,,Gold,,2023-07-17,771.25,9126.34,12,Macaron,False
450,Olivia,Green,32.0,F,69001,OLIVIAG@YAHOO.COM,33258789565,Silver,9/6/2042,2/4/2023,574.74,24.99,23,Macaron,True
451,Sophie,King,44.0,M,69001,SOPHIEKING@LAPOSTE.NET,33480347370,Silver,4/13/2022,2023-04-13,502.54,17.95,28,,True
452,Léa,Smith,25.0,,69006,léa_smith@protonmail.com,+8656753044112,Silver,2023-06-26,2023-01-02,387.77,15.51,25,Bread,True
453,Chloé,Robinson,53.0,F,69002,chloé.robinson@outlook.com,+1359835204482,Silver,17/3/1983,2023-08-09,495.99,14.59,34,Macaron,False
454,Harper,Rodriguez,53.0,F,69006,harperr@orange.fr,33817948157,Basic,26/10/1982,2028-07-01 00:00:00,1120941.6,12.49,50,Bread,False
455,Ethan,Allen,30.0,F,69006,Ethan.allen@icloud.com,33634270416,Silver,2022-07-08,24/9/2095,1352245.3,17.52,43,Pastries,False
456,Ava,Schmidt,30.0,M,69001,AVASCHMIDT@GMX.DE,33663278125,Basic,6/26/2022,,665.43,15.84,42,Tarte,False
457,Amélie,Leroy,,F,69007,Améliel@laposte.net,+5236157526803,Basic,,26/5/2035,226.45,5.39,42,Macaron,True
458,Mia,Weber,31.0,M,69001,Miaw@hotmail.com,+1661759166293,Silver,2030-08-27 00:00:00,2023-01-02,203.11,823.6,35,Tarte,True
459,Finn,Dubois,32.0,M,69001,finn.dubois@yahoo.com,33618113717,Gold,9/12/2023,,893.53,19.86,45,Pastries,False
460,Chloe,Miller,,M,69003,CHLOEM@GMAIL.COM,33797865994,Basic,7/14/2021,22/11/2031,848.74,84.87,10,Pastries,True
461,Hannah,Hoffmann,32.0,F,69003,Hhoffmann@outlook.com,33824165502,Silver,2018-06-02 00:00:00,11/27/2023,657.64,41.1,16,Macaron,1
462,Harry,Harris,,F,69006,HARRYHARRIS@WANADOO.FR,33618378321,Silver,,20/4/1997,928.64,48.88,19,Bread,True
463,Henry,Moreau,29.0,F,69003,henrymoreau@free.fr,33441225069,Silver,2020-07-14 00:00:00,2023-07-11,334.48,41.81,8,,False
464,James,Adams,,M,69003,Jadams@gmail.com,33764596945,silver,2014-06-04 00:00:00,12/22/2023,981.42,30.67,32,Macaron,False
465,Charlotte,Richard,57.0,M,69001,CHARLOTTE.RICHARD@ICLOUD.COM,33761245733,Basic,,2023-03-04,496.02,496.02,1,,True
466,Paul,Garcia,59.0,M,69006,paulg@gmail.com,TBB)uTH/KZJ;,Gold,2015-11-01 00:00:00,22/10/2033,282.12,7.42,38,Macaron,False
467,Benjamin,Meyer,19.0,,69001,Benjamin.meyer@web.de,+55 (670)-466-3676,Basic,2013-09-07 00:00:00,9/15/2023,763.95,190.99,4,Bread,False
468,Emma,Bernard,37.0,F,69006,EMMA.BERNARD@GMX.DE,33959149045,Silver,,2023-06-18,357.55,12.77,28,Pastries,False
469,Amelia,Anderson,47.0,F,69001,ameliaanderson@yandex.com,33269242007,Silver,,5/1/2000,863.42,431.71,2,Bread,True
470,Sophie,Hall,20.0,F,69007,sophieh@outlook.com,33910960574,Gold,7/3/1955,,537.54,10.97,49,Bread,True
471,Lukas,White,61.0,M,69007,LUKASW@MAIL.COM,33366373549,Silver,7/4/2097,11/11/1981,360.13,18.01,20,Macaron,False
472,Alexander,Johnson,,,69003,Ajohnson@hotmail.com,,Basic,1/1/1989,2023-10-01,617.02,12.59,49,Pastries,False
473,Thomas,Martin,67.0,F,69006,tmartin@wanadoo.fr,33833280902,Gold,25/3/1992,3/14/2023,226259.75,12.61,10,,True
474,Lucas,Müller,31.0,F,69001,Lucasm@wanadoo.fr,33151897069,Silver,2022-12-14,2024-06-20 00:00:00,897.46,19.94,45,Macaron,True
